"chromosome"	"start"	"ratio"	"ratio_median"
2	26950001	-0.593	-0.591
2	27000001	-0.522	-0.591
2	27050001	-0.673	-0.591
2	27100001	-0.544	-0.591
2	27150001	-0.58	-0.591
2	27200001	-0.462	-0.591
2	27250001	-0.638	-0.591
2	27300001	-0.679	-0.591
2	27350001	-0.468	-0.591
2	27400001	-0.56	-0.591
2	27450001	-0.576	-0.591
2	27500001	-0.489	-0.591
2	27550001	-0.495	-0.591
2	27600001	-0.655	-0.591
2	27650001	-0.836	-0.591
2	27700001	-0.617	-0.591
2	27750001	-0.912	-0.591
2	27800001	-0.438	-0.591
2	27850001	-0.596	-0.591
2	27900001	-0.465	-0.591
2	27950001	-0.687	-0.591
2	28000001	-0.494	-0.591
2	28050001	-0.604	-0.591
2	28100001	-0.477	-0.591
2	28150001	-0.637	-0.591
2	28200001	-0.4	-0.591
2	28250001	-0.444	-0.591
2	28300001	-0.657	-0.591
2	28350001	-0.561	-0.591
2	28400001	-0.533	-0.591
2	28450001	-0.49	-0.591
2	28500001	-0.492	-0.591
2	28550001	-0.461	-0.591
2	28600001	-0.508	-0.591
2	28650001	-0.591	-0.591
2	28700001	-0.493	-0.591
2	28750001	-0.416	-0.591
2	28800001	-0.666	-0.591
2	28850001	-0.495	-0.591
2	28900001	-0.554	-0.591
2	28950001	-0.452	-0.591
2	29000001	-0.584	-0.591
2	29050001	-0.549	-0.591
2	29100001	-0.578	-0.591
2	29150001	-0.516	-0.591
2	29200001	-0.665	-0.591
2	29250001	-0.527	-0.591
2	29300001	-0.662	-0.591
2	29350001	-0.657	-0.591
2	29400001	-0.625	-0.591
2	29450001	-0.475	-0.591
2	29500001	-0.47	-0.591
2	29550001	-0.589	-0.591
2	29600001	-0.519	-0.591
2	29650001	-0.623	-0.591
2	29700001	-0.602	-0.591
2	29750001	-0.587	-0.591
2	29800001	-0.598	-0.591
2	29850001	-0.594	-0.591
2	29900001	-0.698	-0.591
2	29950001	-0.602	-0.591
2	30000001	-0.62	-0.591
2	30050001	-0.418	-0.591
2	30100001	-0.536	-0.591
2	30150001	-0.699	-0.591
2	30200001	-0.676	-0.591
2	30250001	-0.579	-0.591
2	30300001	-0.629	-0.591
2	30350001	-0.718	-0.591
2	30400001	-0.389	-0.591
2	30450001	-0.589	-0.591
2	30500001	-0.397	-0.591
2	30550001	-0.708	-0.591
2	30600001	-0.652	-0.591
2	30650001	-0.567	-0.591
2	30700001	-0.576	-0.591
2	30750001	-0.449	-0.591
2	30800001	-0.534	-0.591
2	30850001	-0.66	-0.591
2	30900001	-0.526	-0.591
2	30950001	-0.646	-0.591
2	31000001	-0.534	-0.591
2	31050001	-0.646	-0.591
2	31100001	-0.586	-0.591
2	31150001	-0.67	-0.591
2	31200001	-0.614	-0.591
2	31250001	-0.642	-0.591
2	31300001	-0.537	-0.591
2	31350001	-0.684	-0.591
2	31400001	-0.592	-0.591
2	31450001	-0.541	-0.591
2	31500001	-0.554	-0.591
2	31550001	-0.867	-0.591
2	31600001	-0.674	-0.591
2	31650001	-0.591	-0.591
2	31700001	-0.604	-0.591
2	31750001	-0.579	-0.591
2	31800001	-0.621	-0.591
2	31850001	-0.406	-0.591
2	31900001	-0.593	-0.591
2	31950001	-0.51	-0.591
2	32000001	-0.553	-0.591
2	32050001	-0.596	-0.591
2	32100001	-0.372	-0.591
2	32150001	-0.63	-0.591
2	32200001	-0.569	-0.591
2	32250001	-0.444	-0.591
2	32350001	-0.67	-0.591
2	32450001	-0.621	-0.591
2	32500001	-0.453	-0.591
2	32550001	-0.572	-0.591
2	32600001	-0.665	-0.591
2	32650001	-0.085	-0.009
2	32700001	-0.043	-0.009
2	32800001	0.011	-0.009
2	32850001	-0.085	-0.009
2	32900001	0.087	-0.009
2	32950001	-0.083	-0.009
2	33000001	-0.02	-0.009
2	33100001	0.133	-0.009
2	33150001	-0.141	-0.009
2	33200001	0.005	-0.009
2	33250001	-0.006	-0.009
2	33300001	0.011	-0.009
2	33350001	-0.154	-0.009
2	33400001	0.003	-0.009
2	33450001	-0.047	-0.009
2	33500001	-0.086	-0.009
2	33550001	-0.047	-0.009
2	33600001	-0.048	-0.009
2	33650001	-0.178	-0.009
2	33700001	-0.107	-0.009
2	33750001	-0.124	-0.009
2	33800001	-0.146	-0.009
2	33850001	-0.242	-0.009
2	33900001	0.05	-0.009
2	33950001	0.023	-0.009
2	34000001	0.033	-0.009
2	34050001	-0.038	-0.009
2	34100001	-0.189	-0.009
2	34150001	-0.088	-0.009
2	34200001	-0.004	-0.009
2	34250001	-0.032	-0.009
2	34300001	0.047	-0.009
2	34350001	-0.043	-0.009
2	34400001	-0.029	-0.009
2	34450001	0.092	-0.009
2	34500001	-0.076	-0.009
2	34550001	-0.039	-0.009
2	34600001	0.042	-0.009
2	34650001	-0.051	-0.009
2	34700001	-0.209	-0.009
2	34750001	-0.231	-0.009
2	34800001	-0.041	-0.009
2	34850001	0.107	-0.009
2	34900001	-0.03	-0.009
2	34950001	-0.16	-0.009
2	35000001	0.049	-0.009
2	35050001	0.151	-0.009
2	35100001	-0.133	-0.009
2	35150001	0.091	-0.009
2	35200001	0.008	-0.009
2	35250001	-0.118	-0.009
2	35300001	-0.169	-0.009
2	35350001	-0.047	-0.009
2	35400001	-0.16	-0.009
2	35450001	0.033	-0.009
2	35500001	0.023	-0.009
2	35550001	-0.034	-0.009
2	35600001	-0.06	-0.009
2	35650001	-0.022	-0.009
2	35700001	0.094	-0.009
2	35750001	0.048	-0.009
2	35800001	-0.018	-0.009
2	35850001	-0.127	-0.009
2	35900001	-0.08	-0.009
2	36000001	-0.045	-0.009
2	36100001	0.042	-0.009
2	36150001	-0.177	-0.009
2	36200001	-0.106	-0.009
2	36250001	-0.069	-0.009
2	36350001	0.119	-0.009
2	36400001	-0.054	-0.009
2	36450001	-0.022	-0.009
2	36500001	-0.074	-0.009
2	36550001	-0.019	-0.009
2	36600001	0.03	-0.009
2	36650001	0.04	-0.009
2	36700001	-0.133	-0.009
2	36750001	-0.066	-0.009
2	36800001	-0.03	-0.009
2	36850001	0.066	-0.009
2	36900001	0.081	-0.009
2	36950001	-0.015	-0.009
2	37000001	0.046	-0.009
2	37050001	0.061	-0.009
2	37100001	-0.086	-0.009
2	37150001	0.087	-0.009
2	37200001	-0.013	-0.009
2	37250001	0.036	-0.009
2	37350001	-0.037	-0.009
2	37400001	0.135	-0.009
2	37450001	-0.12	-0.009
2	37500001	0.048	-0.009
2	37550001	0.038	-0.009
2	37600001	0.032	-0.009
2	37650001	0.001	-0.009
2	37700001	0.026	-0.009
2	37750001	-0.045	-0.009
2	37800001	-0.04	-0.009
2	37850001	0.031	-0.009
2	37900001	0.136	-0.009
2	38000001	0.11	-0.009
2	38050001	-0.08	-0.009
2	38100001	0.077	-0.009
2	38150001	-0.041	-0.009
2	38200001	0.131	-0.009
2	38250001	-0.253	-0.009
2	38300001	0.08	-0.009
2	38350001	-0.065	-0.009
2	38400001	0.008	-0.009
2	38450001	-0.057	-0.009
2	38500001	0.037	-0.009
2	38550001	-0.094	-0.009
2	38600001	-0.03	-0.009
2	38650001	0.002	-0.009
2	38700001	0.011	-0.009
2	38750001	0.057	-0.009
2	38800001	-0.138	-0.009
2	38850001	0.124	-0.009
2	38900001	0.104	-0.009
2	38950001	0.385	-0.009
2	39000001	0.032	-0.009
2	39050001	0.095	-0.009
2	39100001	0.098	-0.009
2	39150001	-0.066	-0.009
2	39200001	-0.035	-0.009
2	39250001	0.05	-0.009
2	39300001	-0.069	-0.009
2	39350001	0.131	-0.009
2	39400001	0.038	-0.009
2	39450001	0.03	-0.009
2	39500001	0.079	-0.009
2	39550001	0.014	-0.009
2	39600001	-0.037	-0.009
2	39650001	-0.075	-0.009
2	39700001	-0.091	-0.009
2	39750001	0.041	-0.009
2	39800001	-0.017	-0.009
2	39850001	0.076	-0.009
2	39900001	0.073	-0.009
2	39950001	-0.179	-0.009
2	40000001	0.154	-0.009
2	40050001	-0.05	-0.009
2	40100001	-0.091	-0.009
2	40150001	-0.023	-0.009
2	40250001	0.113	-0.009
2	40300001	0.139	-0.009
2	40350001	0.02	-0.009
2	40400001	0.031	-0.009
2	40450001	-0.028	-0.009
2	40500001	0.066	-0.009
2	40550001	0.133	-0.009
2	40600001	0.007	-0.009
2	40650001	0.03	-0.009
2	40700001	0.029	-0.009
2	40750001	0.07	-0.009
2	40800001	0.086	-0.009
2	40850001	0.082	-0.009
2	40900001	0.048	-0.009
2	40950001	0.074	-0.009
2	41000001	0.08	-0.009
2	41050001	0.091	-0.009
2	41100001	0.086	-0.009
2	41150001	0.066	-0.009
2	41200001	0.149	-0.009
2	41250001	-0.025	-0.009
2	41300001	0.012	-0.009
2	41350001	-0.004	-0.009
2	41400001	0.042	-0.009
2	41450001	-0.095	-0.009
2	41500001	0.039	-0.009
2	41550001	0.033	-0.009
2	41600001	0.069	-0.009
2	41650001	0.071	-0.009
2	41700001	0.132	-0.009
2	41750001	-0.105	-0.009
2	41800001	0.041	-0.009
2	41850001	0.069	-0.009
2	41900001	-0.185	-0.009
2	41950001	-0.023	-0.009
2	42000001	0.04	-0.009
2	42050001	0.114	-0.009
2	42100001	0.002	-0.009
2	42150001	-0.058	-0.009
2	42200001	0.023	-0.009
2	42250001	0.016	-0.009
2	42300001	-0.033	-0.009
2	42350001	0.122	-0.009
2	42400001	-0.034	-0.009
2	42450001	-0.008	-0.009
2	42500001	-0.038	-0.009
2	42550001	0.002	-0.009
2	42600001	-0.158	-0.009
2	42650001	-0.034	-0.009
2	42700001	-0.063	-0.009
2	42750001	-0.116	-0.009
2	42800001	-0.097	-0.009
2	42850001	0.121	-0.009
2	42900001	0.047	-0.009
2	42950001	0.092	-0.009
2	43000001	0.051	-0.009
2	43050001	-0.135	-0.009
2	43100001	0.013	-0.009
2	43150001	0.078	-0.009
2	43200001	-0.139	-0.009
2	43250001	-0.059	-0.009
2	43300001	-0.051	-0.009
2	43350001	0.059	-0.009
2	43400001	-0.054	-0.009
2	43450001	-0.125	-0.009
2	43500001	0.031	-0.009
2	43550001	-0.097	-0.009
2	43600001	0.081	-0.009
2	43650001	0.007	-0.009
2	43700001	-0.039	-0.009
2	43750001	0.003	-0.009
2	43800001	0.006	-0.009
2	43850001	-0.145	-0.009
2	43900001	0.2	-0.009
2	43950001	0.043	-0.009
2	44000001	-0.172	-0.009
2	44050001	-0.02	-0.009
2	44100001	0.024	-0.009
2	44150001	0.102	-0.009
2	44200001	0.063	-0.009
2	44250001	-0.159	-0.009
2	44300001	0.003	-0.009
2	44350001	-0.124	-0.009
2	44400001	-0.011	-0.009
2	44450001	0.028	-0.009
2	44500001	0.104	-0.009
2	44550001	0.006	-0.009
2	44600001	0.02	-0.009
2	44650001	0.115	-0.009
2	44700001	-0.095	-0.009
2	44750001	0	-0.009
2	44800001	0.007	-0.009
2	44850001	0.049	-0.009
2	44900001	0.094	-0.009
2	44950001	0.018	-0.009
2	45000001	0.006	-0.009
2	45050001	-0.012	-0.009
2	45100001	0.059	-0.009
2	45150001	-0.087	-0.009
2	45200001	0.12	-0.009
2	45250001	-0.128	-0.009
2	45300001	-0.014	-0.009
2	45350001	0.069	-0.009
2	45400001	-0.078	-0.009
2	45450001	-0.101	-0.009
2	45500001	0.033	-0.009
2	45550001	-0.029	-0.009
2	45600001	0.142	-0.009
2	45650001	-0.113	-0.009
2	45700001	0.033	-0.009
2	45750001	-0.014	-0.009
2	45800001	0.01	-0.009
2	45850001	-0.126	-0.009
2	45900001	0.023	-0.009
2	45950001	0.121	-0.009
2	46000001	-0.006	-0.009
2	46050001	0.057	-0.009
2	46100001	-0.013	-0.009
2	46150001	0.039	-0.009
2	46200001	0.05	-0.009
2	46250001	-0.055	-0.009
2	46300001	0.038	-0.009
2	46350001	-0.08	-0.009
2	46400001	-0.025	-0.009
2	46450001	0.001	-0.009
2	46500001	-0.008	-0.009
2	46550001	-0.128	-0.009
2	46600001	0.088	-0.009
2	46650001	-0.069	-0.009
2	46700001	0.005	-0.009
2	46750001	-0.052	-0.009
2	46800001	0.004	-0.009
2	46850001	0.107	-0.009
2	46900001	0.107	-0.009
2	46950001	-0.036	-0.009
2	47000001	-0.077	-0.009
2	47050001	0.057	-0.009
2	47100001	0.104	-0.009
2	47150001	-0.161	-0.009
2	47200001	-0.06	-0.009
2	47250001	-0.161	-0.009
2	47300001	0.083	-0.009
2	47350001	0.012	-0.009
2	47400001	0.055	-0.009
2	47450001	-0.091	-0.009
2	47500001	0.061	-0.009
2	47550001	0.039	-0.009
2	47600001	-0.049	-0.009
2	47650001	0.045	-0.009
2	47700001	0.074	-0.009
2	47750001	-0.108	-0.009
2	47800001	-0.111	-0.009
2	47850001	-0.105	-0.009
2	47900001	-0.038	-0.009
2	47950001	0.032	-0.009
2	48000001	-0.024	-0.009
2	48050001	0.046	-0.009
2	48100001	-0.014	-0.009
2	48150001	0.115	-0.009
2	48200001	0.02	-0.009
2	48250001	-0.022	-0.009
2	48300001	-0.108	-0.009
2	48350001	0.077	-0.009
2	48400001	0.028	-0.009
2	48450001	-0.131	-0.009
2	48500001	0.017	-0.009
2	48550001	-0.064	-0.009
2	48600001	-0.002	-0.009
2	48650001	-0.148	-0.009
2	48700001	0.093	-0.009
2	48750001	0.019	-0.009
2	48800001	-0.011	-0.009
2	48850001	-0.035	-0.009
2	48900001	-0.065	-0.009
2	48950001	-0.298	-0.009
2	49000001	0.007	-0.009
2	49050001	0.056	-0.009
2	49100001	-0.036	-0.009
2	49150001	-0.067	-0.009
2	49200001	-0.086	-0.009
2	49250001	0.019	-0.009
2	49300001	-0.019	-0.009
2	49350001	0.146	-0.009
2	49400001	0.018	-0.009
2	49500001	0.02	-0.009
2	49550001	-0.023	-0.009
2	49600001	0.051	-0.009
2	49650001	0.049	-0.009
2	49700001	0.056	-0.009
2	49750001	-0.098	-0.009
2	49800001	0.007	-0.009
2	49850001	-0.028	-0.009
2	49900001	0.021	-0.009
2	49950001	-0.034	-0.009
2	50000001	-0.096	-0.009
2	50050001	-0.089	-0.009
2	50100001	0.14	-0.009
2	50150001	0.115	-0.009
2	50200001	0.078	-0.009
2	50250001	0.167	-0.009
2	50300001	-0.164	-0.009
2	50350001	0.005	-0.009
2	50400001	0.032	-0.009
2	50450001	-0.031	-0.009
2	50500001	0.143	-0.009
2	50550001	-0.173	-0.009
2	50600001	0.092	-0.009
2	50650001	0.01	-0.009
2	50700001	0.042	-0.009
2	50750001	-0.024	-0.009
2	50850001	-0.207	-0.009
2	50900001	0.073	-0.009
2	50950001	0.022	-0.009
2	51000001	0.06	-0.009
2	51050001	0.131	-0.009
2	51100001	0.038	-0.009
2	51150001	-0.112	-0.009
2	51200001	-0.007	-0.009
2	51250001	-0.033	-0.009
2	51300001	0	-0.009
2	51350001	-0.006	-0.009
2	51400001	-0.151	-0.009
2	51450001	0.066	-0.009
2	51500001	0.064	-0.009
2	51550001	0.041	-0.009
2	51600001	0.091	-0.009
2	51650001	0.011	-0.009
2	51700001	-0.097	-0.009
2	51750001	-0.032	-0.009
2	51800001	0.012	-0.009
2	51850001	0.052	-0.009
2	51900001	0.01	-0.009
2	51950001	-0.1	-0.009
2	52000001	0.101	-0.009
2	52050001	-0.045	-0.009
2	52100001	0.031	-0.009
2	52150001	0.025	-0.009
2	52200001	0.132	-0.009
2	52250001	-0.015	-0.009
2	52300001	0.111	-0.009
2	52350001	0.003	-0.009
2	52400001	0.04	-0.009
2	52450001	-0.032	-0.009
2	52500001	0.097	-0.009
2	52550001	-0.037	-0.009
2	52600001	0.046	-0.009
2	52650001	0.034	-0.009
2	52700001	0.017	-0.009
2	52800001	-0.034	-0.009
2	52850001	-0.03	-0.009
2	52900001	0	-0.009
2	52950001	0.028	-0.009
2	53000001	0.003	-0.009
2	53050001	0.033	-0.009
2	53100001	-0.055	-0.009
2	53150001	-0.023	-0.009
2	53200001	-0.134	-0.009
2	53250001	-0.059	-0.009
2	53300001	-0.034	-0.009
2	53350001	-0.003	-0.009
2	53400001	0.091	-0.009
2	53450001	0.014	-0.009
2	53500001	0.122	-0.009
2	53550001	0.099	-0.009
2	53600001	0.068	-0.009
2	53650001	-0.01	-0.009
2	53700001	0.05	-0.009
2	53750001	0.101	-0.009
2	53800001	-0.117	-0.009
2	53850001	0.014	-0.009
2	53900001	-0.068	-0.009
2	53950001	-0.061	-0.009
2	54000001	0.007	-0.009
2	54100001	-0.055	-0.009
2	54150001	-0.041	-0.009
2	54200001	-0.011	-0.009
2	54250001	-0.016	-0.009
2	54300001	0.031	-0.009
2	54350001	0.108	-0.009
2	54400001	-0.124	-0.009
2	54450001	-0.07	-0.009
2	54500001	-0.111	-0.009
2	54550001	0.055	-0.009
2	54600001	-0.081	-0.009
2	54650001	-0.016	-0.009
2	54700001	-0.097	-0.009
2	54750001	0.032	-0.009
2	54800001	0.066	-0.009
2	54850001	0.168	-0.009
2	54900001	0.042	-0.009
2	54950001	-0.064	-0.009
2	55000001	0.036	-0.009
2	55050001	0.065	-0.009
2	55100001	-0.003	-0.009
2	55150001	0.035	-0.009
2	55200001	0.152	-0.009
2	55250001	-0.076	-0.009
2	55300001	0.025	-0.009
2	55350001	-0.005	-0.009
2	55400001	-0.114	-0.009
2	55450001	0.012	-0.009
2	55500001	-0.068	-0.009
2	55550001	-0.016	-0.009
2	55600001	-0.166	-0.009
2	55650001	0.024	-0.009
2	55700001	0.031	-0.009
2	55750001	0.037	-0.009
2	55800001	0.107	-0.009
2	55850001	-0.011	-0.009
2	55900001	0.018	-0.009
2	55950001	-0.037	-0.009
2	56050001	-0.107	-0.009
2	56100001	-0.008	-0.009
2	56150001	0.051	-0.009
2	56200001	0.005	-0.009
2	56250001	0.076	-0.009
2	56300001	0.004	-0.009
2	56350001	0.032	-0.009
2	56400001	-0.092	-0.009
2	56450001	-0.143	-0.009
2	56500001	-0.089	-0.009
2	56550001	-0.085	-0.009
2	56600001	0.013	-0.009
2	56650001	-0.109	-0.009
2	56700001	-0.043	-0.009
2	56750001	0.028	-0.009
2	56800001	0.044	-0.009
2	56850001	-0.048	-0.009
2	56900001	-0.096	-0.009
2	56950001	-0.011	-0.009
2	57000001	-0.048	-0.009
2	57050001	-0.067	-0.009
2	57100001	0.006	-0.009
2	57150001	-0.095	-0.009
2	57200001	-0.024	-0.009
2	57250001	-0.046	-0.009
2	57300001	0.021	-0.009
2	57350001	0.06	-0.009
2	57400001	-0.079	-0.009
2	57450001	-0.142	-0.009
2	57500001	-0.078	-0.009
2	57550001	0.044	-0.009
2	57600001	-0.077	-0.009
2	57650001	-0.146	-0.009
2	57700001	0.005	-0.009
2	57750001	-0.152	-0.009
2	57800001	-0.138	-0.009
2	57850001	0.025	-0.009
2	57900001	0.011	-0.009
2	57950001	0.119	-0.009
2	58000001	0.082	-0.009
2	58050001	-0.087	-0.009
2	58100001	-0.065	-0.009
2	58150001	-0.094	-0.009
2	58200001	0	-0.009
2	58250001	-0.026	-0.009
2	58300001	0.022	-0.009
2	58350001	-0.013	-0.009
2	58450001	-0.089	-0.009
2	58500001	0.08	-0.009
2	58550001	-0.011	-0.009
2	58600001	-0.086	-0.009
2	58650001	0.052	-0.009
2	58700001	-0.107	-0.009
2	58750001	0.057	-0.009
2	58800001	-0.043	-0.009
2	58850001	-0.175	-0.009
2	58900001	0.01	-0.009
2	58950001	0.042	-0.009
2	59000001	0.017	-0.009
2	59050001	0.004	-0.009
2	59100001	-0.152	-0.009
2	59150001	0.003	-0.009
2	59200001	0.036	-0.009
2	59250001	0.005	-0.009
2	59300001	-0.011	-0.009
2	59350001	0.01	-0.009
2	59400001	-0.046	-0.009
2	59450001	0.011	-0.009
2	59500001	0.011	-0.009
2	59550001	0.086	-0.009
2	59600001	0.031	-0.009
2	59650001	0.114	-0.009
2	59700001	-0.013	-0.009
2	59750001	-0.096	-0.009
2	59850001	-0.134	-0.009
2	59900001	-0.027	-0.009
2	59950001	-0.012	-0.009
2	60000001	-0.039	-0.009
2	60050001	0.006	-0.009
2	60100001	-0.107	-0.009
2	60150001	-0.059	-0.009
2	60200001	-0.055	-0.009
2	60250001	0.08	-0.009
2	60300001	-0.22	-0.009
2	60400001	0.165	-0.009
2	60450001	-0.124	-0.009
2	60500001	0.039	-0.009
2	60550001	-0.136	-0.009
2	60600001	-0.077	-0.009
2	60650001	0.105	-0.009
2	60700001	-0.071	-0.009
2	60750001	0.027	-0.009
2	60800001	-0.012	-0.009
2	60850001	0.025	-0.009
2	60900001	0.028	-0.009
2	60950001	0.043	-0.009
2	61000001	0.088	-0.009
2	61050001	-0.037	-0.009
2	61100001	0.06	-0.009
2	61150001	-0.017	-0.009
2	61200001	0.052	-0.009
2	61250001	0.09	-0.009
2	61300001	-0.051	-0.009
2	61350001	-0.029	-0.009
2	61400001	-0.025	-0.009
2	61450001	-0.006	-0.009
2	61500001	0.069	-0.009
2	61550001	0.049	-0.009
2	61600001	0.007	-0.009
2	61650001	0.014	-0.009
2	61700001	0.02	-0.009
2	61750001	-0.035	-0.009
2	61800001	-0.073	-0.009
2	61900001	0.072	-0.009
2	61950001	0.084	-0.009
2	62000001	-0.022	-0.009
2	62050001	-0.144	-0.009
2	62100001	-0.061	-0.009
2	62150001	-0.063	-0.009
2	62200001	0.07	-0.009
2	62250001	0.213	-0.009
2	62300001	0.1	-0.009
2	62350001	0.005	-0.009
2	62400001	0.01	-0.009
2	62450001	-0.001	-0.009
2	62500001	0.045	-0.009
2	62550001	-0.026	-0.009
2	62600001	0.145	-0.009
2	62650001	-0.035	-0.009
2	62700001	-0.017	-0.009
2	62750001	-0.003	-0.009
2	62900001	0.042	-0.009
2	62950001	0.062	-0.009
2	63000001	0.074	-0.009
2	63050001	-0.247	-0.009
2	63100001	0.01	-0.009
2	63150001	-0.02	-0.009
2	63200001	-0.077	-0.009
2	63250001	-0.097	-0.009
2	63300001	0.111	-0.009
2	63350001	0.06	-0.009
2	63450001	-0.068	-0.009
2	63500001	-0.063	-0.009
2	63550001	0.076	-0.009
2	63600001	0.086	-0.009
2	63650001	-0.007	-0.009
2	63700001	-0.057	-0.009
2	63750001	0.125	-0.009
2	63800001	-0.013	-0.009
2	63850001	-0.081	-0.009
2	63900001	-0.011	-0.009
2	63950001	-0.014	-0.009
2	64000001	0.068	-0.009
2	64050001	0.145	-0.009
2	64100001	0.084	-0.009
2	64150001	0.094	-0.009
2	64200001	0.08	-0.009
2	64250001	-0.036	-0.009
2	64300001	0.022	-0.009
2	64350001	0.05	-0.009
2	64400001	0.083	-0.009
2	64450001	0.103	-0.009
2	64500001	-0.123	-0.009
2	64550001	0.141	-0.009
2	64600001	-0.037	-0.009
2	64650001	-0.074	-0.009
2	64700001	-0.134	-0.009
2	64750001	0.018	-0.009
2	64800001	-0.06	-0.009
2	64850001	0.023	-0.009
2	64900001	0.128	-0.009
2	64950001	0.031	-0.009
2	65000001	0.117	-0.009
2	65050001	-0.027	-0.009
2	65150001	-0.047	-0.009
2	65200001	0.097	-0.009
2	65250001	-0.157	-0.009
2	65300001	0.153	-0.009
2	65350001	-0.044	-0.009
2	65400001	0.151	-0.009
2	65450001	-0.097	-0.009
2	65500001	-0.055	-0.009
2	65550001	0.129	-0.009
2	65600001	-0.049	-0.009
2	65650001	0.151	-0.009
2	65700001	-0.013	-0.009
2	65750001	0.014	-0.009
2	65800001	-0.102	-0.009
2	65850001	-0.072	-0.009
2	65900001	-0.048	-0.009
2	65950001	-0.113	-0.009
2	66000001	-0.001	-0.009
2	66050001	-0.098	-0.009
2	66100001	-0.045	-0.009
2	66200001	0.078	-0.009
2	66250001	0.007	-0.009
2	66300001	-0.112	-0.009
2	66350001	0.186	-0.009
2	66450001	-0.019	-0.009
2	66500001	0.063	-0.009
2	66550001	0.144	-0.009
2	66600001	-0.086	-0.009
2	66650001	-0.033	-0.009
2	66700001	0	-0.009
2	66750001	-0.034	-0.009
2	66800001	0.012	-0.009
2	66850001	0.008	-0.009
2	66900001	-0.155	-0.009
2	66950001	0.005	-0.009
2	67000001	-0.087	-0.009
2	67050001	0.105	-0.009
2	67100001	0.001	-0.009
2	67150001	0.108	-0.009
2	67200001	0.098	-0.009
2	67250001	-0.041	-0.009
2	67300001	0.073	-0.009
2	67400001	-0.011	-0.009
2	67450001	0.006	-0.009
2	67500001	0.05	-0.009
2	67550001	0.216	-0.009
2	67600001	-0.134	-0.009
2	67650001	0.054	-0.009
2	67700001	0.047	-0.009
2	67750001	0.055	-0.009
2	67800001	-0.056	-0.009
2	67850001	0.052	-0.009
2	67900001	0.006	-0.009
2	67950001	0.077	-0.009
2	68000001	-0.084	-0.009
2	68050001	-0.166	-0.009
2	68100001	-0.076	-0.009
2	68150001	0.152	-0.009
2	68200001	0.121	-0.009
2	68250001	0.021	-0.009
2	68300001	-0.079	-0.009
2	68350001	0.026	-0.009
2	68400001	-0.009	-0.009
2	68450001	-0.039	-0.009
2	68500001	-0.194	-0.009
2	68550001	0.057	-0.009
2	68600001	0.018	-0.009
2	68650001	-0.209	-0.009
2	68700001	-0.02	-0.009
2	68750001	0.046	-0.009
2	68800001	0.008	-0.009
2	68850001	0.06	-0.009
2	68900001	0.028	-0.009
2	68950001	0.115	-0.009
2	69000001	-0.159	-0.009
2	69050001	-0.085	-0.009
2	69100001	-0.035	-0.009
2	69150001	-0.052	-0.009
2	69200001	0.152	-0.009
2	69250001	-0.088	-0.009
2	69300001	0.179	-0.009
2	69350001	0.038	-0.009
2	69400001	-0.049	-0.009
2	69450001	-0.014	-0.009
2	69500001	0.076	-0.009
2	69550001	0.023	-0.009
2	69600001	-0.134	-0.009
2	69650001	-0.034	-0.009
2	69700001	-0.158	-0.009
2	69750001	0.056	-0.009
2	69800001	-0.048	-0.009
2	69850001	-0.062	-0.009
2	69900001	0.031	-0.009
2	69950001	-0.029	-0.009
2	70000001	0.072	-0.009
2	70050001	0.003	-0.009
2	70100001	0.102	-0.009
2	70150001	0.069	-0.009
2	70200001	0.202	-0.009
2	70250001	0.045	-0.009
2	70300001	-0.114	-0.009
2	70350001	0.06	-0.009
2	70400001	0.083	-0.009
2	70450001	0.017	-0.009
2	70500001	-0.02	-0.009
2	70550001	-0.036	-0.009
2	70600001	-0.004	-0.009
2	70700001	-0.033	-0.009
2	70750001	0.004	-0.009
2	70800001	-0.055	-0.009
2	70850001	-0.243	-0.009
2	70900001	-0.226	-0.009
2	70950001	-0.024	-0.009
2	71000001	0.187	-0.009
2	71050001	-0.115	-0.009
2	71100001	0.162	-0.009
2	71150001	0.044	-0.009
2	71200001	-0.093	-0.009
2	71300001	0.025	-0.009
2	71350001	-0.305	-0.009
2	71400001	0.055	-0.009
2	71450001	0.073	-0.009
2	71500001	0.047	-0.009
2	71550001	-0.021	-0.009
2	71600001	-0.194	-0.009
2	71650001	-0.142	-0.009
2	71700001	-0.065	-0.009
2	71750001	-0.2	-0.009
2	71800001	0.176	-0.009
2	71850001	-0.034	-0.009
2	71900001	0.061	-0.009
2	71950001	0.05	-0.009
2	72000001	-0.087	-0.009
2	72050001	0.021	-0.009
2	72100001	-0.109	-0.009
2	72150001	0.092	-0.009
2	72200001	-0.109	-0.009
2	72250001	-0.005	-0.009
2	72300001	0.03	-0.009
2	72400001	0.04	-0.009
2	72450001	-0.064	-0.009
2	72500001	0.093	-0.009
2	72550001	0.011	-0.009
2	72600001	0.083	-0.009
2	72650001	0.009	-0.009
2	72700001	0.085	-0.009
2	72750001	0.077	-0.009
2	72800001	0.068	-0.009
2	72850001	0.104	-0.009
2	72900001	-0.148	-0.009
2	72950001	0.002	-0.009
2	73000001	0.054	-0.009
2	73050001	-0.155	-0.009
2	73100001	0.108	-0.009
2	73150001	-0.043	-0.009
2	73200001	0.219	-0.009
2	73250001	-0.002	-0.009
2	73300001	0.012	-0.009
